Rain1,Moisture1,X1,Y1,Z1,Rain2,Moisture2,X2,Y2,Z2 
0,0,137,171,202,0,70,107,219,177
0,0,137,171,202,2,70,106,218,176
0,0,137,171,202,0,70,107,219,177
0,0,137,171,192,0,70,107,219,176
0,0,137,171,202,0,70,107,219,177
0,0,137,171,202,0,70,107,219,177
0,0,137,171,202,3,70,106,218,176
0,0,137,171,202,0,70,107,219,177
0,0,137,171,202,0,70,107,219,177
0,0,137,171,202,0,70,107,218,177
0,0,137,170,202,0,70,107,218,176
0,0,136,171,202,0,70,107,219,177
0,0,137,171,202,0,70,107,219,177
0,0,137,171,202,0,70,107,219,177
0,0,137,171,202,2,70,106,217,175
0,0,135,172,201,2,70,106,218,174
0,0,137,171,202,2,70,106,218,176
0,0,137,171,201,0,71,107,219,177
0,0,137,171,202,0,70,107,219,177
0,0,137,171,202,2,70,106,218,176
0,0,137,171,202,2,70,106,218,176
0,0,137,171,202,0,70,107,219,176
0,0,137,171,201,0,2,32,72,16
0,0,137,171,202,0,70,107,219,177
0,0,137,171,202,0,70,107,219,177
0,0,137,171,202,2,70,106,218,175
0,0,137,171,202,0,70,107,219,177
0,0,137,171,202,0,70,107,219,177
0,0,137,171,201,0,70,107,219,177
0,0,137,171,202,0,70,107,219,177
0,0,137,171,202,0,70,107,219,177
0,0,137,171,202,0,70,107,219,177
0,0,137,171,202,2,70,106,218,176
0,0,137,171,202,0,70,107,219,177
0,0,137,171,202,2,70,106,218,176
0,0,137,171,202,0,70,107,219,177
0,0,137,171,202,0,70,107,219,177
0,0,137,171,202,0,70,107,219,177
0,0,137,171,202,0,70,107,219,176
0,0,137,170,201,0,70,107,219,177
0,0,137,171,202,2,70,106,218,176
0,0,137,171,202,2,70,106,218,176
0,0,137,171,202,2,70,106,218,176
0,0,137,171,202,0,70,107,219,177
0,0,137,171,202,0,70,107,219,177
0,0,137,171,202,0,70,107,219,177
0,0,136,171,201,0,70,107,219,177
0,0,137,171,202,2,70,106,218,176
0,0,137,171,201,0,70,107,219,177
0,0,137,170,202,0,70,107,219,177
0,0,137,171,201,0,70,107,219,177
0,0,137,171,202,0,70,107,219,177
0,0,137,170,202,0,70,107,218,176
0,0,137,171,202,0,70,107,218,176
0,0,137,171,202,0,70,107,219,177
0,0,128,128,192,0,70,107,219,177
0,0,137,171,202,2,70,106,218,175
0,0,137,171,202,0,70,107,219,177
0,0,137,171,202,0,70,107,219,176
0,0,137,171,202,0,70,107,219,177
0,0,137,171,202,2,70,106,218,175
0,0,137,171,202,0,70,107,219,177
0,0,137,171,202,2,70,106,217,175
0,0,138,171,202,2,70,107,218,176
0,0,137,171,202,2,70,106,218,175
0,0,137,170,202,0,70,107,219,177
0,0,137,171,202,0,70,107,219,177
0,0,137,171,202,0,70,107,219,177
0,0,137,171,202,2,70,106,217,175
0,0,137,171,201,0,70,107,219,177
0,0,137,171,202,0,70,107,219,177
0,0,137,171,202,0,70,107,219,177
0,0,137,171,202,0,70,107,219,176
0,0,137,170,202,0,70,107,219,177
0,0,137,171,202,2,70,106,218,175
0,0,137,171,202,0,70,107,219,177
0,0,137,171,202,0,70,107,219,176
0,0,137,171,202,0,70,107,219,176
0,0,137,171,202,0,70,107,219,177
0,0,137,171,202,0,70,107,219,177
0,0,137,170,202,0,70,107,219,177
0,0,137,171,202,2,70,107,218,176
0,0,137,171,202,0,70,107,219,177
0,0,137,171,202,0,70,107,219,177
0,0,137,171,202,0,70,107,219,176
0,0,137,171,202,0,70,107,219,177
0,0,137,171,202,0,70,107,219,176
0,0,137,171,202,0,70,107,219,177
0,0,137,171,202,0,70,107,219,176
0,0,137,171,202,0,70,107,219,177
0,0,137,171,201,0,70,107,219,177
0,0,137,171,202,0,70,107,219,177
0,0,137,171,202,3,70,106,218,176
0,0,137,171,202,2,70,106,217,175
0,0,137,171,202,0,70,107,219,177
0,0,137,171,201,2,70,106,218,176
0,0,137,171,202,0,70,107,219,177
0,0,137,171,202,2,70,106,218,175
0,0,139,171,203,0,70,107,220,178
0,0,137,171,202,0,70,107,219,177
0,0,137,171,202,0,70,107,219,177
0,0,137,170,202,0,70,107,219,176
0,0,137,171,202,2,70,106,218,176
0,0,137,171,202,0,70,107,218,176
0,0,137,171,202,0,70,107,219,176
0,0,137,171,202,0,70,106,219,176
0,0,137,171,202,0,70,107,219,177
0,0,137,171,202,2,70,106,217,176
0,0,137,171,202,0,70,106,219,177
0,0,137,171,202,2,70,106,218,175
0,0,136,170,201,2,70,106,218,175
0,0,138,171,202,2,70,106,218,175
0,0,137,171,202,0,70,107,219,176
0,0,137,171,201,0,70,107,219,176
0,0,137,171,202,0,70,107,219,177
0,0,137,171,201,0,70,107,219,177
0,0,137,170,202,2,70,106,218,176
0,0,137,171,202,0,70,107,219,176
0,0,137,171,202,0,70,107,219,177
0,0,137,171,202,0,70,107,219,177
0,0,137,171,202,0,70,107,219,177
0,0,137,171,202,0,70,107,219,177
0,0,137,171,202,0,70,107,219,177
0,0,137,171,202,0,70,107,219,177
0,0,137,171,202,0,70,107,219,176
0,0,137,171,202,0,70,107,219,176
0,0,137,171,202,2,70,107,218,176
0,0,137,171,202,2,70,106,218,176
0,0,137,171,202,2,70,106,218,176
0,0,137,171,202,0,70,107,219,177
0,0,137,171,201,0,70,106,219,177
0,0,137,171,202,0,70,107,219,176
0,0,137,171,202,2,70,106,218,176
0,0,137,171,202,2,70,106,218,176
0,0,137,171,202,2,70,106,218,176
0,0,137,170,202,0,70,107,219,177
0,0,137,171,202,0,70,107,219,177
0,0,137,171,202,0,70,107,219,177
0,0,137,171,202,0,70,107,219,177
0,0,137,171,202,0,70,107,219,177
0,0,137,171,202,2,70,106,218,176
0,0,137,171,202,0,70,107,218,176
0,0,137,171,202,0,70,106,219,177
0,0,137,171,202,0,70,107,219,177
0,0,137,171,202,0,70,107,219,177
0,0,137,171,202,0,70,107,219,177
0,0,137,171,201,2,70,106,218,176
0,0,137,171,201,0,70,107,219,177
0,0,137,171,202,2,70,106,218,176
0,0,137,171,202,2,70,106,218,176
0,0,137,171,202,0,70,107,219,176
0,0,137,171,202,0,70,107,219,177
0,0,137,171,202,0,70,107,219,177
0,0,137,171,202,0,70,107,219,177
0,0,137,170,202,0,70,107,219,177
0,0,137,171,202,0,70,107,219,177
0,0,137,171,202,0,70,107,219,177
0,0,137,171,202,2,70,106,217,176
0,0,137,171,202,2,70,106,217,175
0,0,137,171,202,0,70,107,219,177
0,0,137,171,202,2,70,106,218,176
0,0,137,171,201,0,70,107,219,177
0,0,137,171,202,0,70,107,219,177
0,0,137,171,202,0,70,107,219,176
0,0,137,171,202,0,70,107,219,177
0,0,137,171,202,0,70,107,219,177
0,0,137,171,202,0,70,107,219,176
0,0,137,171,202,0,70,107,219,176
0,0,137,171,202,0,70,107,218,176
0,0,137,171,202,0,70,107,219,177
0,0,137,171,201,0,70,107,219,177
0,0,137,171,201,0,70,107,219,177
0,0,137,171,202,0,70,107,219,177
0,0,137,171,202,0,70,107,219,177
0,0,137,171,202,0,70,107,219,177
0,0,137,171,202,0,70,107,219,177
0,0,137,171,202,3,70,105,216,174
0,0,137,171,202,0,70,107,218,176
0,0,137,171,202,3,70,106,217,175
0,0,137,171,202,0,70,107,219,177
0,0,137,171,202,2,70,106,218,176
0,0,137,171,202,0,70,107,219,177
0,0,137,171,202,0,70,107,219,177
0,0,137,170,201,0,70,107,219,177
0,0,137,171,201,2,70,106,217,175
0,0,137,171,202,0,70,107,219,177
0,0,137,171,202,2,70,106,218,176
0,0,137,171,202,0,70,107,219,177
0,0,137,170,201,2,70,106,218,175
0,0,137,171,202,0,70,107,219,177
0,0,137,171,202,0,70,107,219,177
0,0,137,170,202,2,70,106,218,176
0,0,137,171,202,0,2,33,201,144
0,0,137,171,202,2,70,106,218,176
0,0,137,171,202,0,70,107,219,177
0,0,137,171,202,0,70,107,219,177
0,0,137,171,202,0,70,107,219,177
0,0,137,171,202,2,70,106,218,176
0,0,137,171,202,0,70,107,219,177
0,0,137,171,202,2,70,106,218,176
0,0,137,171,202,0,69,108,220,178
0,0,137,171,202,0,70,107,219,177
0,0,137,171,202,0,70,107,219,177
0,0,137,171,202,2,70,106,218,176
0,0,137,171,202,0,70,107,219,176
0,0,137,170,202,2,70,106,217,175
0,0,137,171,202,2,70,106,218,176
0,0,137,171,202,0,70,107,219,177
0,0,137,171,202,0,70,107,219,177
0,0,137,171,202,0,70,107,219,176
0,0,137,171,202,0,70,107,219,177
0,0,137,171,202,0,70,107,219,176
0,0,137,171,202,0,70,107,219,177
0,0,137,171,202,0,70,107,219,177
0,0,137,171,202,0,70,106,219,177
0,0,137,171,202,2,70,106,218,176
0,0,137,171,202,0,70,107,219,177
0,0,137,171,202,0,70,107,219,177
0,0,137,171,202,0,70,107,219,177
0,0,137,171,202,0,70,107,219,177
0,0,137,171,202,0,70,107,219,177
0,0,137,171,202,0,70,107,219,177
0,0,137,171,202,0,70,106,219,177
0,0,137,171,202,0,70,107,219,177
0,0,137,171,202,2,70,106,218,176
0,0,137,171,202,0,70,107,219,176
0,0,137,171,201,0,70,107,219,177
0,0,137,171,202,0,70,107,219,177
0,0,137,171,202,0,70,107,219,177
0,0,137,170,202,0,2,33,201,144
0,0,137,171,202,0,70,107,219,177
0,0,137,171,202,0,70,107,218,176
0,0,137,171,202,0,70,107,219,176
0,0,137,171,202,0,70,107,219,177
0,0,137,171,202,0,2,33,201,144
0,0,137,171,202,0,70,107,219,177
0,0,137,171,202,0,70,107,219,177
0,0,137,171,201,0,70,107,219,177
0,0,137,171,202,0,70,107,219,177
0,0,137,171,202,2,70,106,217,175
0,0,137,171,202,2,70,106,218,175
0,0,137,171,202,0,70,107,219,177
0,0,137,171,202,0,70,107,218,176
0,0,128,129,192,0,70,107,219,176
0,0,137,171,202,0,70,107,219,177
0,0,137,171,202,0,70,107,219,176
0,0,137,171,202,0,70,107,219,176
0,0,137,171,202,2,70,106,218,175
0,0,137,171,201,2,70,106,217,175
0,0,137,171,201,0,70,107,219,177
0,0,137,171,202,0,70,107,219,177
0,0,137,171,202,0,70,107,219,177
0,0,137,171,202,0,70,107,219,177
0,0,137,171,202,0,70,107,219,177
0,0,137,171,202,0,70,107,219,177
0,0,137,171,202,0,70,107,219,177
0,0,137,171,201,0,70,107,219,176
0,0,137,171,202,2,70,106,217,175
0,0,137,171,202,0,69,108,220,178
0,0,137,171,202,0,70,107,219,177
0,0,137,171,202,0,70,107,219,177
0,0,137,171,202,0,70,107,219,177
0,0,137,171,202,0,70,107,219,176
0,0,137,171,202,0,70,107,219,177
0,0,137,171,202,0,70,107,219,177
0,0,137,171,202,2,70,106,218,176
0,0,137,171,202,0,70,107,219,176
0,0,137,171,202,0,70,107,219,177
0,0,137,171,202,2,70,106,218,176
0,0,137,171,202,0,70,107,219,177
0,0,137,171,201,0,70,107,219,177
0,0,137,171,202,0,70,107,219,176
0,0,128,128,192,0,70,107,219,177
0,0,137,171,202,0,70,107,219,177
0,0,137,170,202,2,70,106,218,176
0,0,137,171,202,0,70,107,219,177
0,0,137,171,202,2,70,106,217,175
0,0,137,171,202,0,70,106,218,176
0,0,137,171,202,2,70,106,218,176
0,0,137,171,202,2,70,106,217,176
0,0,137,170,202,0,70,107,219,177
0,0,137,171,202,3,70,105,216,174
0,0,137,171,202,2,70,106,218,176
0,0,137,171,202,0,70,107,219,177
0,0,137,171,202,0,70,107,219,177
0,0,137,171,202,0,70,107,219,177
0,0,137,171,202,1,70,106,218,176
0,0,137,171,202,2,70,106,218,176
0,0,137,171,202,2,70,106,218,176
0,0,137,171,202,0,70,107,219,177
0,0,137,171,202,0,70,107,219,176
0,0,137,171,202,0,70,107,219,177
0,0,137,170,202,0,70,107,219,177
0,0,137,171,202,2,70,106,217,175
0,0,137,171,202,2,70,106,217,176
0,0,137,171,202,2,70,106,218,176
0,0,137,171,202,0,70,107,219,177
0,0,137,171,202,0,70,107,219,177
0,0,137,171,202,0,70,107,219,177
0,0,137,170,202,2,70,106,218,176
0,0,137,171,202,0,70,107,219,176
0,0,137,170,202,0,70,107,219,177
0,0,137,171,202,0,70,107,219,177
0,0,137,171,202,0,70,107,219,176
0,0,137,171,202,0,70,106,219,176
0,0,137,171,202,0,70,107,219,177
0,0,137,171,202,0,70,107,219,177
0,0,137,171,202,0,70,107,219,177
0,0,137,170,202,0,70,107,219,177
0,0,137,171,202,0,70,107,219,176
0,0,137,171,202,0,70,107,219,177
0,0,137,171,202,2,70,106,218,176
0,0,137,171,202,0,70,107,219,177
0,0,137,171,202,0,70,107,219,177
0,0,137,171,202,2,70,106,218,176
0,0,137,171,202,2,70,106,217,176
0,0,137,171,202,0,70,107,219,177
0,0,137,170,202,0,70,107,219,177
0,0,137,171,202,0,70,107,219,176
0,0,137,171,202,2,70,106,217,175
0,0,137,171,202,2,70,106,218,175
0,0,137,171,202,2,70,106,218,176
0,0,137,171,202,0,70,107,219,177
0,0,137,171,202,0,70,107,219,177
0,0,137,171,202,2,70,106,218,176
0,0,137,170,202,2,70,106,218,176
0,0,137,171,202,2,70,106,218,176
0,0,137,171,202,0,2,32,200,144
0,0,137,171,202,0,70,107,219,177
0,0,137,171,202,0,70,107,219,176
0,0,137,171,202,2,70,106,218,176
0,0,137,171,202,0,70,107,219,176
0,0,135,171,200,2,70,106,218,177
0,0,137,171,202,2,70,106,217,176
0,0,137,171,202,0,70,107,219,177
0,0,137,170,202,0,70,107,219,177
0,0,137,171,202,0,70,107,219,177
0,0,137,171,202,0,70,107,219,177
0,0,137,171,202,0,70,107,219,177
0,0,137,171,202,0,70,107,219,177
0,0,137,171,202,0,70,107,218,176
0,0,137,171,202,0,70,107,219,177
0,0,137,171,202,0,70,107,219,177
0,0,137,171,202,2,70,106,218,176
0,0,137,171,201,2,70,107,218,176
0,0,137,170,202,2,70,106,218,177
0,0,137,170,201,2,70,106,217,175
0,0,138,170,202,0,70,107,219,177
0,0,137,171,202,0,70,107,219,176
0,0,137,171,202,2,70,106,217,176
0,0,137,171,202,0,70,107,219,177
0,0,137,171,202,0,70,107,219,177
0,0,137,171,202,2,70,106,218,176
0,0,137,170,202,0,70,107,218,176
0,0,137,171,202,0,70,107,219,176
0,0,137,171,202,2,70,106,218,176
0,0,137,171,202,0,70,107,219,177
0,0,137,171,202,0,70,107,219,177
0,0,137,171,202,0,70,107,219,176
0,0,136,128,192,0,70,107,219,177
0,0,137,171,202,2,70,106,218,176
0,0,137,171,202,2,70,106,217,175
0,0,137,171,202,0,70,107,219,177
0,0,137,171,202,2,70,106,217,175
0,0,137,171,202,0,70,107,219,177
0,0,137,171,202,0,70,107,219,177
0,0,137,171,202,2,70,106,218,176
0,0,137,171,202,2,70,106,218,176
0,0,137,171,202,2,70,106,217,175
0,0,137,171,202,2,70,106,218,176
0,0,137,171,202,1,70,106,218,176
0,0,137,171,202,0,70,107,219,177
0,0,128,129,192,0,70,107,219,177
0,0,137,171,202,0,70,107,219,177
0,0,137,171,202,2,70,106,218,175
0,0,137,171,202,0,70,107,219,177
0,0,137,171,202,2,70,106,218,175
0,0,137,171,202,0,70,107,219,177
0,0,137,171,202,0,70,107,219,177
0,0,137,171,202,0,70,107,219,177
0,0,137,171,202,1,70,106,218,176
0,0,137,171,202,2,70,105,216,174
0,0,137,170,202,2,70,106,218,176
0,0,137,171,202,0,70,107,219,176
0,0,137,171,202,0,70,107,219,177
0,0,137,171,202,2,70,106,218,176
0,0,137,171,202,0,70,107,219,177
0,0,137,171,202,0,70,107,219,176
0,0,137,171,202,0,70,107,219,177
0,0,137,171,202,2,70,106,218,176
0,0,137,171,202,0,70,107,219,176
0,0,137,171,202,0,70,107,219,177
0,0,137,171,202,0,70,107,219,177
0,0,137,171,202,0,70,107,219,177
0,0,137,171,202,0,70,107,219,177
0,0,137,171,202,0,70,107,219,177
0,0,137,171,202,2,70,106,218,176
0,0,137,171,201,0,70,107,219,177
0,0,137,171,202,2,70,106,218,176
0,0,137,171,202,2,70,106,218,176
0,0,137,171,202,2,70,106,218,176
0,0,137,171,202,0,70,107,219,177
0,0,137,171,202,0,70,107,219,177
0,0,137,171,202,0,70,107,219,177
0,0,137,171,202,0,70,106,219,177
0,0,137,171,202,0,70,107,219,177
0,0,137,171,202,0,70,106,218,176
0,0,137,171,202,2,70,106,218,176
0,0,137,171,202,0,70,107,219,177
0,0,137,170,202,2,70,106,217,175
0,0,137,170,201,0,70,107,219,177
0,0,137,171,202,0,70,107,219,177
0,0,137,171,202,0,70,107,219,176
0,0,137,171,202,0,70,107,219,177
0,0,137,171,202,0,70,106,219,176
0,0,137,171,202,0,70,107,219,177
0,0,137,171,202,0,70,107,219,177
0,0,137,171,202,2,70,106,217,175
0,0,137,171,202,0,70,107,219,177
0,0,137,171,202,0,70,107,219,177
0,0,137,170,201,0,70,107,219,177
0,0,137,171,202,0,70,107,219,177
0,0,137,171,202,0,70,107,219,177
0,0,137,171,202,0,70,107,219,177
0,0,137,171,202,2,70,106,218,176
0,0,137,171,201,0,70,107,219,176
0,0,137,171,202,0,70,107,219,177
0,0,137,171,202,0,70,107,219,177
0,0,137,171,202,0,70,107,219,176
0,0,137,171,202,0,70,107,219,177
0,0,137,171,202,0,70,107,219,177
0,0,137,171,202,0,70,107,219,177
0,0,137,171,202,0,70,107,219,177
0,0,137,171,202,0,70,107,219,177
0,0,137,171,202,2,70,106,218,176
0,0,137,171,202,0,70,107,219,177
0,0,137,171,202,2,70,106,218,176
0,0,137,171,202,0,70,107,219,177
0,0,137,171,202,0,70,107,219,176
0,0,137,171,202,0,70,107,219,177
0,0,137,171,202,2,70,106,218,176
0,0,137,171,202,0,70,107,219,177
0,0,137,171,202,0,70,107,219,177
0,0,137,171,202,0,70,107,219,176
0,0,137,171,202,0,70,107,219,177
0,0,137,171,201,0,70,107,219,177
0,0,137,171,202,0,70,107,219,177
0,0,137,170,202,2,70,106,218,176
0,0,137,171,202,0,70,107,219,177
0,0,137,171,202,0,70,107,219,177
0,0,137,171,202,0,70,107,219,176
0,0,137,129,192,0,70,107,219,177
0,0,137,171,202,0,70,107,219,177
0,0,137,171,202,0,70,107,219,177
0,0,137,171,202,3,70,105,216,174
0,0,137,171,202,0,70,107,219,177
0,0,137,171,202,0,70,107,219,176
0,0,137,171,202,0,70,107,219,177
0,0,137,171,202,0,70,107,219,177
0,0,137,171,202,0,70,107,219,177
0,0,137,171,202,0,70,107,219,177
0,0,137,171,202,0,70,107,219,177
0,0,137,171,202,0,70,107,218,176
0,0,137,171,202,0,70,107,219,177
0,0,137,171,202,0,70,107,219,177
0,0,137,171,202,0,70,107,219,177
0,0,137,171,202,0,70,107,219,177
0,0,137,171,202,0,70,107,219,177
0,0,128,129,192,0,70,107,219,177
0,0,137,171,201,0,70,107,219,177
0,0,137,171,202,0,70,106,219,176
0,0,137,171,201,0,70,107,219,177
0,0,137,171,201,0,70,106,219,177
0,0,137,171,202,3,70,105,216,174
0,0,137,171,202,1,70,106,218,176
0,0,137,171,202,0,70,107,219,177
0,0,137,171,202,2,70,106,218,176
0,0,137,171,202,2,70,106,217,175
0,0,137,171,202,2,70,106,218,176
0,0,137,171,202,0,70,107,219,177
0,0,136,171,202,2,70,106,218,176
0,0,137,171,202,0,70,107,219,176
0,0,137,171,202,2,70,106,218,176
0,0,137,171,202,2,70,106,218,176
0,0,137,170,202,0,70,107,219,177
0,0,137,170,201,0,70,107,219,176
0,0,137,171,201,0,70,107,219,176
0,0,137,171,201,0,70,107,219,177
0,0,137,171,202,0,70,107,218,176
0,0,137,171,202,0,70,107,219,177
0,0,136,170,201,2,70,106,217,175
0,0,137,171,201,0,70,107,219,176
0,0,137,171,202,0,70,107,219,177
0,0,137,170,202,0,70,107,219,177
0,0,137,171,202,0,70,107,219,177
0,0,136,171,201,0,2,33,201,144
0,0,137,171,202,0,70,107,219,177
0,0,137,171,202,0,70,107,219,177
0,0,137,171,202,0,70,106,219,176
0,0,137,171,202,0,70,103,220,176
0,0,137,171,201,0,74,107,218,177
0,0,137,171,202,0,73,107,219,177
0,0,137,171,202,2,73,105,218,176
0,0,137,170,201,0,73,107,219,177
0,0,137,171,202,0,73,107,219,177
0,0,137,171,202,0,0,32,73,144
0,0,137,170,201,0,73,107,219,176
0,0,137,171,201,0,73,107,219,177
0,0,137,171,202,0,73,107,219,177
0,0,137,171,202,0,73,107,219,177
0,0,137,170,202,2,73,106,217,175
0,0,137,171,202,0,73,107,219,177
0,0,137,171,202,2,73,106,218,176
0,0,137,171,202,0,73,107,219,177
0,0,137,171,202,0,73,107,219,177
0,0,137,171,202,0,75,105,219,176
0,0,136,171,201,0,74,106,219,177
0,0,137,171,202,0,74,107,219,177
0,0,137,171,202,2,75,105,217,175
0,0,137,171,202,0,75,106,219,177
0,0,137,171,201,0,74,107,219,177
0,0,137,170,202,141,76,106,219,177
0,0,137,171,202,57,73,106,219,177
0,0,137,171,202,35,75,105,217,176
0,0,137,171,201,33,73,107,219,177
0,0,137,171,202,0,73,107,219,177
0,0,137,171,201,0,74,107,219,177
0,0,137,171,201,0,77,106,219,177
0,0,137,171,202,2,75,106,218,176
0,0,137,171,202,0,77,107,218,177
0,0,128,129,192,3,75,106,217,176
0,0,137,171,202,0,74,107,219,177
0,0,137,171,202,0,74,107,218,176
0,0,137,171,202,0,75,107,219,177
0,0,137,171,202,0,74,106,218,176
0,0,137,171,202,0,73,106,219,177
0,0,137,171,202,0,73,106,201,144
0,0,137,171,202,0,75,107,219,177
0,0,137,171,202,0,75,106,219,177
0,0,137,171,202,3,74,106,218,176
0,0,137,171,201,18,75,107,219,177
0,0,137,170,202,7,73,106,219,177
0,0,137,171,202,8,77,106,219,177
0,0,137,171,202,3,74,105,218,176
0,0,137,171,202,1,77,106,219,176
0,0,137,171,202,0,76,106,219,177
0,0,137,171,202,0,73,107,219,177
0,0,137,171,202,3,73,106,217,176
0,0,137,171,202,0,76,106,219,177
0,0,137,171,202,0,76,106,219,176
0,0,137,171,202,3,73,105,217,175
0,0,137,171,202,0,76,107,219,177
0,0,137,171,202,0,76,106,219,177
0,0,137,171,202,0,77,107,219,177
0,0,137,171,202,3,73,105,217,175
0,0,137,171,202,8,77,107,218,176
0,0,137,171,202,4,73,106,217,175
0,0,137,171,202,0,73,107,219,177
0,0,137,171,202,3,76,105,217,175
0,0,137,171,202,0,75,106,218,176
0,0,137,171,202,0,75,107,219,176
0,0,137,171,201,0,4,33,201,144
0,0,137,171,202,3,76,106,218,176
0,0,137,171,202,0,75,106,219,177
0,0,137,171,202,3,76,106,218,176
0,0,137,171,202,0,73,107,219,177
0,0,137,171,201,0,73,107,219,176
0,0,137,171,202,0,75,106,219,177
0,0,137,170,202,0,0,108,214,174
0,0,137,171,202,0,0,79,209,170
0,0,137,171,201,1,0,107,218,165
0,0,137,171,201,0,0,99,219,166
0,0,137,171,202,0,0,112,220,171
0,0,137,170,202,1,0,116,218,168
0,0,137,171,202,0,0,110,223,184
0,0,138,171,202,0,0,107,214,178
0,0,137,171,202,2,0,103,216,180
0,0,137,171,202,0,0,109,225,184
0,0,137,171,202,2,0,108,222,174
0,0,137,170,201,0,29,112,225,167
0,0,137,171,202,0,58,89,226,179
0,0,137,170,202,0,28,108,222,173
0,0,137,171,202,0,75,118,221,170
0,0,137,171,202,0,74,117,220,168
0,0,137,171,201,0,74,118,221,169
0,0,137,171,202,0,74,118,221,168
0,0,137,171,202,2,73,117,220,167
0,0,137,171,202,0,73,118,221,169
0,0,137,171,202,2,72,103,218,170
0,0,137,171,202,2,70,104,218,170
0,0,137,171,202,0,0,32,201,129
0,0,137,171,202,1,66,106,218,171
0,0,137,171,202,0,17,112,221,172
0,0,137,171,201,0,48,105,219,171
0,0,137,171,201,0,48,105,219,171
0,0,137,171,202,0,48,105,219,171
0,0,137,170,201,0,48,105,219,171
0,0,137,171,201,0,48,105,219,171
0,0,137,171,201,2,47,104,218,170
0,0,137,171,202,0,47,105,219,171
0,0,137,171,202,0,48,105,219,171
0,0,137,171,201,0,46,105,219,171
0,0,137,171,201,0,48,106,219,172
0,0,137,171,202,2,47,105,218,170
0,0,137,171,201,3,48,104,218,170
0,0,137,171,201,0,47,105,218,171
0,0,137,171,202,1,47,105,218,170
0,0,137,171,202,2,46,104,218,170
0,0,137,171,202,0,46,105,219,171
0,0,137,171,202,0,46,105,219,171
0,0,137,171,202,2,46,104,217,170
0,0,137,171,202,0,46,105,219,171
0,0,137,171,202,0,45,106,220,172
0,0,137,171,202,0,45,105,219,171
0,0,137,171,201,0,45,105,219,171
0,0,137,171,201,2,45,104,218,170
0,0,137,170,202,2,45,105,218,170
0,0,137,171,201,2,45,104,217,170
0,0,137,171,202,0,45,105,219,171
0,0,137,171,201,0,45,105,219,171
0,0,137,171,201,0,45,105,219,171
0,0,137,171,202,0,45,105,219,171
0,0,137,171,202,2,44,104,218,170
0,0,137,170,202,1,45,105,218,170
0,0,137,171,202,0,44,105,219,171
0,0,137,171,202,0,44,105,219,171
0,0,137,171,202,2,44,105,218,170
0,0,137,171,202,0,4,32,201,129
0,0,137,171,202,0,44,105,219,171
0,0,137,171,201,0,44,105,219,171
0,0,137,171,202,0,49,108,219,171
0,0,137,171,202,0,40,105,219,171
0,0,137,171,202,0,67,113,221,175
0,0,137,171,202,0,85,113,222,170
0,0,137,171,202,0,94,116,220,165
0,0,137,171,201,2,54,114,220,165
0,0,137,171,202,0,55,115,222,166
0,0,137,171,202,3,56,114,218,164
0,0,137,171,201,1,55,114,220,165
0,0,137,171,201,0,55,115,221,166
0,0,137,171,202,0,55,115,221,166
0,0,137,171,201,0,55,115,221,165
0,0,137,171,201,2,55,114,220,165
0,0,137,171,202,1,55,114,220,165
0,0,137,171,201,2,54,114,220,165
0,0,137,171,202,0,54,116,223,167
0,0,137,171,202,0,55,115,221,166
0,0,137,171,202,0,55,115,221,165
0,0,137,171,201,0,54,115,221,166
0,0,137,171,202,0,54,115,221,166
0,0,137,171,201,0,54,115,221,166
0,0,137,171,202,0,54,115,222,166
0,0,137,171,201,0,18,48,76,0
0,0,137,171,202,2,55,114,220,165
0,0,137,171,201,1,55,115,220,165
0,0,137,171,202,0,54,115,221,166
0,0,158,206,183,2,53,114,220,165
0,0,164,212,171,0,54,115,221,166
0,24,169,218,164,0,53,115,222,166
0,19,167,213,164,0,54,115,221,166
0,34,170,214,172,0,53,115,222,166
0,0,117,170,171,1,54,114,220,165
0,0,143,168,206,0,53,115,221,165
0,0,142,168,205,2,53,114,220,165
0,0,142,168,205,0,53,115,222,166
0,0,142,168,205,0,53,114,221,165
0,0,142,168,205,0,53,115,221,165
0,0,142,168,205,0,53,115,221,166
0,0,142,168,205,0,53,115,222,166
0,0,142,168,205,2,52,114,220,165
0,0,142,168,205,0,52,115,221,166
0,0,142,168,206,2,52,114,220,165
0,0,142,168,205,2,52,114,220,165
0,0,142,168,205,0,52,115,221,166
0,0,142,168,205,0,53,115,221,166
0,0,142,168,205,1,52,114,220,165
0,0,142,168,205,0,52,115,222,166
0,0,142,168,205,0,52,115,221,165
0,0,142,168,205,2,52,114,219,165
0,0,142,168,205,0,52,115,221,166
0,0,142,168,205,2,52,114,220,165
0,0,142,168,205,0,52,115,221,166
0,0,142,168,205,0,52,115,221,166
0,0,142,168,205,0,52,115,221,166
0,0,142,168,205,2,52,114,220,165
0,0,142,168,205,0,52,115,222,166
0,0,142,168,205,0,52,115,222,166
0,0,142,168,205,0,52,115,221,166
0,0,142,168,205,0,52,115,221,166
0,0,142,168,205,0,52,115,222,166
0,0,142,168,205,0,52,115,221,166
0,0,142,168,205,0,52,115,221,166
0,0,142,168,205,2,52,114,220,165
0,0,142,168,205,0,51,115,222,166
0,0,142,168,205,0,52,115,221,165
0,0,142,168,205,0,51,115,221,166
0,0,142,168,205,0,51,115,222,166
